"","Code","Name","Start","Close","Prac_Status","Prescribing_Setting","validedition","open_at"
"17153","F86666","HARROW ROAD GP CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17154","F86679","HIGHAM HILL MEDICAL CENTRE",1988-06-17,NA,"A",4,"20/21","2021-03-31"
"17155","F86689","THE BAILEY PRACTICE",1989-07-01,NA,"A",4,"20/21","2021-03-31"
"17156","F86691","CLAYHALL CLINIC",1989-07-01,NA,"A",4,"20/21","2021-03-31"
"17157","F86692","MATHUKIA'S SURGERY",1990-04-15,NA,"A",4,"20/21","2021-03-31"
"17158","F86696","FRANCIS ROAD MEDICAL CENTRE",1990-07-01,NA,"A",4,"20/21","2021-03-31"
"17159","F86698","CRANBROOK SURGERY",1991-05-20,NA,"A",4,"20/21","2021-03-31"
"17160","F86700","KINGS HEAD MEDICAL PRACTICE",1991-05-01,NA,"A",4,"20/21","2021-03-31"
"17161","F86701","KIYANI MEDICAL PRACTICE",1991-08-19,NA,"A",4,"20/21","2021-03-31"
"17162","F86702","ST CLEMENT'S SURGERY",1992-06-01,NA,"A",4,"20/21","2021-03-31"
"17163","F86703","THE REDBRIDGE SURGERY",1993-03-01,NA,"A",4,"20/21","2021-03-31"
"17164","F86705","LANGTHORNE SHARMA FAMILY PRACTICE",1993-12-01,NA,"A",4,"20/21","2021-03-31"
"17165","F86707","FENCE PIECE ROAD MEDICAL CENTRE",1994-04-01,NA,"A",4,"20/21","2021-03-31"
"17166","F86708","CLAREMONT MEDICAL CENTRE",1994-05-01,NA,"A",4,"20/21","2021-03-31"
"17167","F86712","HAMPTON MEDICAL CENTRE",1998-04-01,NA,"A",4,"20/21","2021-03-31"
"17168","F86731","ALDERSBROOK MEDICAL CENTRE",2002-04-01,NA,"A",4,"20/21","2021-03-31"
"17169","G81001","HOVE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17170","G81002","GROVE ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17171","G81003","THE LIGHTHOUSE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17172","G81004","DOWNLANDS MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17173","G81006","ARDINGLY COURT SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17174","G81007","MID DOWNS MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17175","G81008","STONE CROSS SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17176","G81011","ST. PETER'S MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17177","G81012","BRIDGESIDE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17178","G81014","CARDEN SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17179","G81016","QUAYSIDE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17180","G81017","SEASIDE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17181","G81018","PRESTON PARK SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17182","G81019","BEACON SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17183","G81021","FOUNDRY HEALTHCARE LEWES",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17184","G81022","SOVEREIGN PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17185","G81023","MARTINS OAK SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17186","G81024","ASHDOWN FOREST HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17187","G81025","PEBSHAM SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17188","G81026","WARRIOR SQUARE SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17189","G81027","BOLTON ROAD SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17190","G81028","PARK CRESCENT HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17191","G81029","SEAFORD MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17192","G81030","BELMONT SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17193","G81031","HAROLD ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17194","G81032","VICTORIA MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17195","G81034","CHARTER MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17196","G81035","RIVER LODGE SURGERY",1974-04-01,2021-08-31,"C",4,"20/21","2021-03-31"
"17197","G81036","WARMDENE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17198","G81037","THE MEADS SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17199","G81038","STANFORD MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17200","G81039","LITTLE COMMON SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17201","G81040","WOODHILL SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17202","G81041","SIDLEY MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17203","G81042","BEACONSFIELD MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17204","G81043","ROTHERFIELD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17205","G81044","MONTPELIER SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17206","G81045","ST. ANDREWS SURGERY",1974-04-01,2021-08-31,"C",4,"20/21","2021-03-31"
"17207","G81046","PORTSLADE HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17208","G81047","SEVEN DIALS MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17209","G81048","CARISBROOKE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17210","G81049","MANOR PARK MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17211","G81050","ARLINGTON ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17212","G81051","RYE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17213","G81052","FAIRFIELD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17214","G81053","ROWE AVENUE SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17215","G81054","PAVILION SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17216","G81055","SAXONBURY HOUSE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17217","G81056","ENYS ROAD SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17218","G81057","SEDLESCOMBE & WESTFIELD SURGERIES",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17219","G81059","HAILSHAM MEDICAL GROUP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17220","G81061","CHAPEL STREET SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17221","G81065","WOODINGDEAN MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17222","G81070","TRINITY MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17223","G81071","UNIVERSITY OF SUSSEX HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17224","G81073","MILE OAK MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17225","G81074","HIGH GLADES MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17226","G81075","THE AVENUE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17227","G81076","SALTDEAN AND ROTTINGDEAN MED PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17228","G81077","COLLINGTON SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17229","G81082","OLDWOOD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17230","G81083","WISH PARK SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17231","G81084","BEACONSFIELD ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17232","G81085","FERRY ROAD HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17233","G81086","BIRD-IN-EYE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17234","G81087","NORTHIAM SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17235","G81088","HEATHFIELD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17236","G81089","SOUTH SAXON HOUSE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17237","G81090","ALBION STREET SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17238","G81095","HASTINGS OLD TOWN SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17239","G81096","SEDLESCOMBE HOUSE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17240","G81098","QUINTINS MEDICAL CENTRE",1987-01-01,NA,"A",4,"20/21","2021-03-31"
"17241","G81099","OLD SCHOOL SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17242","G81100","HAVENSHEALTH",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17243","G81102","BUXTED MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17244","G81104","PARK PRACTICE",1996-04-01,NA,"A",4,"20/21","2021-03-31"
"17245","G81105","CHURCHWOOD MEDICAL PRACTICE",1998-07-01,NA,"D",4,"20/21","2021-03-31"
"17246","G81613","SCHOOL HOUSE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17247","G81614","GROOMBRIDGE AND HARTFIELD MED GRP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17248","G81634","HERSTMONCEUX INTEGRATIVE HEALTH CENTRE",1985-03-01,NA,"A",4,"20/21","2021-03-31"
"17249","G81638","BRIGHTON HEALTH AND WELLBEING CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17250","G81641","PRIORY ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17251","G81646","THE HAVEN PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17252","G81656","REGENCY SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17253","G81658","THE STATION PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17254","G81663","LINKS ROAD SURGERY",1987-02-18,NA,"A",4,"20/21","2021-03-31"
"17255","G81667","ST LUKE'S SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17256","G81669","BROADWAY SURGERY",1988-10-02,NA,"A",4,"20/21","2021-03-31"
"17257","G81680","BENFIELD VALLEY HEALTHCARE HUB",1992-04-01,NA,"A",4,"20/21","2021-03-31"
"17258","G81684","MATLOCK ROAD SURGERY",1994-05-01,2021-06-30,"C",4,"20/21","2021-03-31"
"17259","G81689","ARCH HEALTHCARE",1998-04-01,NA,"A",4,"20/21","2021-03-31"
"17260","G81694","SHIP STREET SURGERY",1999-10-01,NA,"A",4,"20/21","2021-03-31"
"17261","G82002","ST JAMES' SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17262","G82006","DARTFORD EAST HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17263","G82007","CHURCH LANE HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17264","G82013","AMHERST MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17265","G82014","WOODLANDS FAMILY PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17266","G82015","PENCESTER SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17267","G82016","KINGSWOOD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17268","G82017","ALBION PLACE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17269","G82018","SUN LANE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17270","G82019","EDENBRIDGE MED PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17271","G82020","THE GRANGE PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17272","G82021","THE SHRUBBERY SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17273","G82022","SPELDHURST & GREGGSWOOD MEDICAL GROUP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17274","G82023","SHEERNESS HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17275","G82024","GREENSANDS",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17276","G82025","THE WELLS MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17277","G82026","GROVEHURST SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17278","G82027","FAVERSHAM MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17279","G82028","THE CEDARS SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17280","G82031","BOWER MOUNT MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17281","G82032","PELHAM MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17282","G82035","THE CHESTNUTS SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17283","G82036","BALMORAL SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17284","G82037","HILDENBOROUGH MEDICAL GROUP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17285","G82038","ST RICHARDS ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17286","G82039","NEWTON PLACE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17287","G82041","GROSVENOR & ST JAMES MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17288","G82042","TONBRIDGE MEDICAL GROUP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17289","G82044","SPRINGHEAD HEALTH",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17290","G82046","SUMMERHILL SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17291","G82048","HORSMAN'S PLACE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17292","G82049","HOLLINGTON SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17293","G82050","SYDENHAM HOUSE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17294","G82051","CITY WAY SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17295","G82052","THE LIMES MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17296","G82053","WOODCHURCH SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17297","G82055","WEALD VIEW MEDICAL PRACTICE - HAWKHURST",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17298","G82056","THE ORCHARD PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17299","G82057","ST GEORGES MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17300","G82058","AYLESFORD MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17301","G82059","WARDERS MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17302","G82060","NORTHGATE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17303","G82062","PARROCK STREET SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17304","G82063","SANDWICH MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17305","G82064","DASHWOOD MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17306","G82066","NORTHDOWN SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17307","G82067","OLD ROAD WEST SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17308","G82069","WHITE HOUSE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17309","G82071","WHITSTABLE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17310","G82072","ORCHARD HOUSE",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17311","G82073","MEOPHAM MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17312","G82074","BEARSTED",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17313","G82076","MOTE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17314","G82077","THE ELMS MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17315","G82079","WESTGATE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17316","G82080","ASHFORD MEDICAL PARTNERSHIP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17317","G82082","STURRY SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17318","G82083","THORNHILLS MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17319","G82085","SNODLAND MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17320","G82086","THE NEW SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17321","G82087","NEW HAYESBANK SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17322","G82088","DEVON ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17323","G82089","BREWER STREET",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17324","G82090","THE HERON MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17325","G82091","GUILDHALL STREET SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17326","G82092","WESTERHAM PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17327","G82093","LEN VALLEY PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17328","G82094","CHARING SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17329","G82095","THORNDIKE PARTNERSHIP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17330","G82097","JUBILEE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17331","G82098","BLACKTHORN",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17332","G82099","THE COLLEGE PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17333","G82100","HIGHPARKS MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17334","G82103","ABBEY COURT",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17335","G82105","BETHESDA MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17336","G82106","RIVERSIDE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17337","G82107","MINSTER SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17338","G82108","KING GEORGE ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17339","G82109","THE RAILSIDE SURGERY",1974-04-01,2021-08-31,"C",4,"20/21","2021-03-31"
"17340","G82110","TOWN MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17341","G82111","THE CEDARS SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17342","G82112","HEADCORN SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17343","G82113","STONECROSS AND WEST DRIVE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17344","G82114","IVY COURT SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17345","G82115","NEW DOVER ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17346","G82117","HIGH STREET SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17347","G82118","WOODLANDS HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17348","G82119","PARK SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17349","G82120","BOROUGH GREEN MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17350","G82121","SANDGATE ROAD",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17351","G82122","SWANSCOMBE HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17352","G82123","BALMORAL GARDENS",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17353","G82125","OTFORD MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17354","G82126","EAST CLIFF MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17355","G82128","PETER STREET SURGERY",1974-04-01,NA,"D",4,"20/21","2021-03-31"
"17356","G82129","THE GLEBE FAMILY PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17357","G82133","ST.MARY'S MEDICAL CENTRE",1974-04-01,2021-06-30,"C",4,"20/21","2021-03-31"
"17358","G82135","WEST MALLING GROUP PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17359","G82137","ST ANDREWS MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17360","G82138","ASH SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17361","G82139","MAIDSTONE RD CHATHAM SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17362","G82140","UNIVERSITY MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17363","G82141","YALDING",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17364","G82142","WYE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17365","G82143","LOWFIELD MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17366","G82147","OAK HALL",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17367","G82150","NEWINGTON ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17368","G82152","RUSTHALL MEDICAL PRACTICE",1984-04-19,NA,"A",4,"20/21","2021-03-31"
"17369","G82154","THAMES AVE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17370","G82155","WATERFIELD HOUSE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17371","G82158","HOWELL SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17372","G82160","OAKLANDS HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17373","G82161","REACH HEALTHCARE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17374","G82162","ORCHARD FAMILY PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17375","G82164","THE VINE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17376","G82165","HAWKINGE AND ELHAM",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17377","G82170","LAMBERHURST",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17378","G82180","MAIDSTONE RD RAINHAM SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17379","G82184","WALTHAM ROAD MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17380","G82185","DARTFORD WEST HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17381","G82186","HAMSTREET SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17382","G82198","GUN LANE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17383","G82200","WATERINGBURY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17384","G82203","COURT VIEW SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17385","G82205","ST JOHN'S MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17386","G82211","AYLESHAM MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17387","G82212","PILGRIMS WAY SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17388","G82215","MARDEN MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17389","G82217","HARBOUR MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17390","G82218","BRAESIDE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17391","G82219","ST PETER'S SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17392","G82224","OLD PARSONAGE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17393","G82225","THE OAKS PARTNERSHIP",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17394","G82226","WIGMORE MEDICAL CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17395","G82227","LYDDEN SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17396","G82228","CANTERBURY MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17397","G82229","SUTTON VALENCE GROUP PRACTICE",1989-07-31,NA,"A",4,"20/21","2021-03-31"
"17398","G82231","LONDON ROAD MEDICAL CENTRE",1990-05-01,NA,"A",4,"20/21","2021-03-31"
"17399","G82232","MANOR CLINIC",1990-12-17,NA,"A",4,"20/21","2021-03-31"
"17400","G82233","ST. WERBURGH MED.PRACTICE",1991-03-01,NA,"A",4,"20/21","2021-03-31"
"17401","G82234","PHOENIX MEDICAL PRACTICE",1995-07-01,NA,"A",4,"20/21","2021-03-31"
"17402","G82235","OLD SCHOOL SURGERY",2001-01-01,NA,"A",4,"20/21","2021-03-31"
"17403","G82600","EASTCOURT LANE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17404","G82604","THE MEDICAL CENTRE GROUP",1987-07-01,NA,"A",4,"20/21","2021-03-31"
"17405","G82605","THE CRANE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17406","G82622","THE SURGERY RAILWAY STREET",1974-04-01,2021-08-31,"C",4,"20/21","2021-03-31"
"17407","G82631","BRYANT STREET MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17408","G82634","THE MEADS MEDICAL PRACTICE",1986-01-01,NA,"A",4,"20/21","2021-03-31"
"17409","G82635","PUMP LANE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17410","G82639","MAPLE PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17411","G82641","WALLIS AVENUE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17412","G82647","TEMPLE HILL SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17413","G82648","ROCHESTER ROAD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17414","G82650","MOCKETTS WOOD SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17415","G82652","CHURCH ROAD",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17416","G82653","CASTLE MEDICAL PRACTICE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17417","G82658","SELLINDGE SURGERY",1974-04-01,NA,"A",4,"20/21","2021-03-31"
"17418","G82665","MARTELLO HEALTH CENTRE",1974-04-01,NA,"A",4,"20/21","2021-03-31"
